image_path,class_name,file_extension,width,height
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0171.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0172.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0173.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0174.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0175.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0176.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0177.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0178.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0179.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0180.png,Damaged_Infrastructure,.png,640,427
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0181.png,Damaged_Infrastructure,.png,1053,1052
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0182.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0183.png,Damaged_Infrastructure,.png,640,480
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0184.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0185.png,Damaged_Infrastructure,.png,675,678
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0186.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0187.png,Damaged_Infrastructure,.png,778,639
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0188.png,Damaged_Infrastructure,.png,1080,861
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0189.png,Damaged_Infrastructure,.png,1080,809
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0190.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0191.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0192.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0193.png,Damaged_Infrastructure,.png,320,300
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0194.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0195.png,Damaged_Infrastructure,.png,1080,809
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0196.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0197.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0198.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0199.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0200.png,Damaged_Infrastructure,.png,1080,718
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0201.png,Damaged_Infrastructure,.png,379,379
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0202.png,Damaged_Infrastructure,.png,698,698
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0203.png,Damaged_Infrastructure,.png,640,360
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0204.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0205.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0206.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0207.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0208.png,Damaged_Infrastructure,.png,600,400
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0209.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0210.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0211.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0212.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0213.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0214.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0215.png,Damaged_Infrastructure,.png,1080,688
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0216.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0217.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0218.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0219.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0220.png,Damaged_Infrastructure,.png,1080,869
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0221.png,Damaged_Infrastructure,.png,1080,717
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0222.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0223.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0224.png,Damaged_Infrastructure,.png,1080,855
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0225.png,Damaged_Infrastructure,.png,420,420
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0226.png,Damaged_Infrastructure,.png,1080,1350
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0227.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0228.png,Damaged_Infrastructure,.png,1080,608
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0229.png,Damaged_Infrastructure,.png,1080,1350
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0230.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0231.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0232.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0233.png,Damaged_Infrastructure,.png,850,850
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0234.png,Damaged_Infrastructure,.png,720,900
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0235.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0236.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0237.png,Damaged_Infrastructure,.png,1080,718
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0238.png,Damaged_Infrastructure,.png,744,744
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0239.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0240.png,Damaged_Infrastructure,.png,742,742
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0241.png,Damaged_Infrastructure,.png,639,639
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0242.png,Damaged_Infrastructure,.png,674,506
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0243.png,Damaged_Infrastructure,.png,720,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0244.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0245.png,Damaged_Infrastructure,.png,1080,607
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0246.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0247.png,Damaged_Infrastructure,.png,1024,1024
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0248.png,Damaged_Infrastructure,.png,480,480
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0249.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0250.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0251.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0252.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0253.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0254.png,Damaged_Infrastructure,.png,1080,607
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0255.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0256.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0257.png,Damaged_Infrastructure,.png,1000,541
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0258.png,Damaged_Infrastructure,.png,832,832
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0259.png,Damaged_Infrastructure,.png,1080,637
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0260.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0261.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0262.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0263.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0264.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0265.png,Damaged_Infrastructure,.png,1080,1075
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0266.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0267.png,Damaged_Infrastructure,.png,960,578
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0268.png,Damaged_Infrastructure,.png,800,534
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0269.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0270.png,Damaged_Infrastructure,.png,1080,1350
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0271.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0272.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0273.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0274.png,Damaged_Infrastructure,.png,1080,718
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0275.png,Damaged_Infrastructure,.png,1080,718
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0276.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0277.png,Damaged_Infrastructure,.png,320,192
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0278.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0279.png,Damaged_Infrastructure,.png,660,440
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0280.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0281.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0282.png,Damaged_Infrastructure,.png,1080,742
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0283.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0284.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0285.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0286.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0287.png,Damaged_Infrastructure,.png,1080,1267
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0288.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0289.png,Damaged_Infrastructure,.png,1080,718
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0290.png,Damaged_Infrastructure,.png,683,667
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0291.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0292.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0293.png,Damaged_Infrastructure,.png,479,479
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0294.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0295.png,Damaged_Infrastructure,.png,1080,788
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0296.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0297.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0298.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0299.png,Damaged_Infrastructure,.png,960,960
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0300.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0301.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0302.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0303.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0304.png,Damaged_Infrastructure,.png,1080,1349
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0305.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0306.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0307.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0308.png,Damaged_Infrastructure,.png,1080,718
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0309.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0310.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0311.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0312.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0313.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0314.png,Damaged_Infrastructure,.png,612,612
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0315.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0316.png,Damaged_Infrastructure,.png,750,750
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0317.png,Damaged_Infrastructure,.png,1080,810
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0318.png,Damaged_Infrastructure,.png,1080,805
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0319.png,Damaged_Infrastructure,.png,1080,720
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0320.png,Damaged_Infrastructure,.png,640,640
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0321.png,Damaged_Infrastructure,.png,1080,1080
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0322.png,Damaged_Infrastructure,.png,1080,719
Comprehensive Disaster Dataset(CDD)/Damaged_Infrastructure/Infrastructure/05_01_0323.png,Damaged_Infrastructure,.png,1080,1080
